sentence,label
"So amazing ! ! ! The waiter is friendly , the uniform are so elegant and the food and drink are so so cool
 I call for 2 macarons and rose tea ! ! The macaron are yummy , the sweetness are very v . i . p ! ! The tea is warm and nice ! ! You should put some honey ! ! 😊 😊 😉
",1
"Mình khá thích quầy FoodCourt của AEON mall vì có nhiều món ngón và hấp_dẫn .
 Mình thường ăn sushi và gà rán .
 Sushi tươi và rẻ . Tuy không_thể so_sánh với Sushi_Bar được nhưng cũng có_thể gọi_là tươi ngon .
 Còn gà rán mình thấy giá khá rẻ và ngon . So với KFC , Lotteria ... thì chất_lượng khá ổn mà giá lại bỉnh dân hơn rất nhiều .
 Ở Foodcourt này có Kitchen_Japan . Tuy chưa ăn KJ ở đây nhưng KJ ở Lê_Đại_Hành là một trong những nơi mình thấy sushi ăn ngon .
 À , quầy bánh_mì ở đây cũng ngon nữa . Hôm rồi mình ăn bánh nhân táo thấy rất ổn . Nếu có dịp hãy thử nha ! Mình thấy nhiều người ăn bánh_mì ở đây lắm .
",1
"Giá nói_chung so với các nhà_hàng Nhật khác thì xếp vào hàng giá cao , nhưng bù lại thì cái gì cũng rất tốt .
 Mình order sushi don nhưng đầu_bếp làm nhầm cho mình nên mình không ăn hết . Khi mình gọi thanh_toán và phản_hồi lại với nhân_viên , các bạn nhân_viên rất nhanh_chóng làm lại cho mình một suất khác để mang về và xin_lỗi rất chân_thành . Mình vô_cùng hài_lòng về tác_phong phục_vụ tại Sushi_Kei , nhân_viên nhanh_nhẹn nhẹ_nhàng niềm_nở , đồ_ăn ngon_miệng , không_gian sạch_sẽ . Chắc_chắn sẽ quay lại Sushi_Kei : )
",1
"Sáng_sớm chạy dọc quanh Nguyễn_Trãi , định tìm quám cafe ngồi thâu trưa mà thấy mỗi HappyTea mở .
 Đã thích quán_từ trước , cũng là khách quen của quán !
 Thích không_khí trẻ ở đây , thích đọc note của các bạn đến quán , thích hạt trân_châu < 3
",1
"Mình đi trưa thứ_bảy , lúc bước vô thấy vắng mà một lúc sau đông kinh_dị luôn .
 Menu quá đa_dạng từ đồ uống đến mỳ ý , pizza , sandwich , burger đến salad , soup , beefsteak , ...
 Đi hai đứa , gọi combo đôi 2 gồm 2 pizza small , một spaghetti hải_sản đút lò , một salad Caesar , một trà sữa , một pepso với khoai_tây chiên , ăn no quá_trời mà vẫn còn dư .
 Pizza đế dày mềm , ngon chứ ko ngán như nhiều chỗ .
 Mỳ ý bỏ lò cũng khá , sợi mì hình_như chưa chín lắm , mới bê nóng ra nên ăn_liền , để nguội kinh_dị lắm .
 Salad có sốt cực_kì béo , béo hơn cả mấy món có phô_mai như pizza với mỳ .
 Trà sữa siêu ngon , béo ngậy , không bị ngọt gắt , đá tan gần hết rồi uống vẫn thấy vị béo của sữa .
",1
"Không_gian đẹp , thoáng nhưng hơi khó tìm . Phục_vụ lịch dự nhiệt_tình . Sáng nay đến uống ba người thiệt_hại 200k theo kình nghĩ là được chứ không đắt vì đồ uống ngon đặc_biệt là trà nhìn bắt_mắt mà uống cũng ngon . Mình có để quên dt lại và sau 30p quay lại đt vẫn ở ghế bạn nhân_viên có nói là nghe tiếng chuông điện_thoại nhưng biết khách bỏ quên nên ngồi trông dùm . Tuyệt_vời .
",1
"Quán của anh 1 người bạn_thân mới mở nên ghé ủng_hộ . Địa_điểm nằm ở góc ngã tư 3/2 và Thành_Thái , dưới chân cầu_vượt nên cũng dễ tìm . Menu nhiều loại với giá ổn , nhận_xét thì món matcha ở đây khá ngon . Cách trang_trí quán ấm_cúng , đèn có_thể điều_chỉnh để thoải_mái "" tự sướng "" bằng điện_thoại hay máy_ảnh .   Thích ở đây một điểm là mở nhạc theo yêu_cầu của khách hoặc nhạc nhẹ_nhàng , thích_hợp cho việc thư giản . Nhân_viên ở đây phục_vụ nhiệt_tình + ly trà đá to khỏi chê .
",1
"Buô ̉ i trưa thư ́ 4 qua ́ n co ́ mi ̀ ga ̀ quay ngon mê_ly , la ̣ i miê ̃ n phi ́ che ̀ .
",1
"Tối_qua , bọn mình ăn rất rất là ngon ! cảm_thấy vô_cùng thoải_mái ko gian thì yên tình để nói_chuyện ! Nhân_viên phục tuyệt_cú mèo lun ! Chắc_chắn sẽ ghé 1 lần nũa vào một ngày không xa nhé ! < a class = ' hashtag-link ' href = ' / ho-chi-minh/hashtag/Nha-Hang-Sakura - - - Japanese-Restaurant-188638 ' > # Nhà_Hàng_Sakura - Japanese_Restaurant </a> ngày_càng mua may bán đắt nhé !
",1
"Quán mà cứ yên_tĩnh thì sẽ hút_hồn tớ ngay từ ấn_tượng đầu_tiên ( có khách nhưng yên_tĩnh chứ ko fai ế tĩnh_lặng nhé ! )
 Quán đẹp sang_trọng nhưng hơi khuất , và xa trung_tâm . Nếu ko biế trước địa_chỉ thì có_thể sẽ ko có chuyện đi ngang qua nhìn thấy mà vào ăn đâu .
 Quán rộng hơn cả 20,30 bàn , ko sợ ngày lễ đông khách hết bàn đâu .
 Giá cũng ổn ko cao hơn các quán khác . Mình có chụp lại menu để các bạn tiện tham_khảo giá . 😊
 Có_lẽ Phong_cách quán kiểu Nhật khi khách vào thì tất_cả nhân_viên sẽ đồng_thanh chào . Lịch_sự thật nhừn hơi phô_trương mình ngại 😂
",1
"Gỏi thập_cẩm có tôm , nấm các loại ngon và ngọt . Hàu béo , không bị tanh , phô_mai đúng chuẩn . Nghêu hấp đậm mùi xả , gia_vị , thịt nghêu dai dai . Lẩu hải_sản siêu nhiều , tươi , nước_lèo đậm_đà . Túm váy lại là ngoài từ quá ngon không biết diễn_tả thế_nào nữa .
 Quán có view rất đẹp , nội_thất bằng gỗ sang_trọng , không_khí sang choảnh . Nhân_viên phục_vụ rất chuyên_nghiệp , thân_thiện .
",1
"Vô_tình vào và măm thử thôi mà thích ge nha
 Quán nhỏ nhưng mat me de thuong , phuc vu de thuong , gọi matcha đậu_đỏ ngon qa xa ⊙ ﹏ ⊙
 Nói_chung là thích , sẽ quay lại để ủng_hộ .
",1
"Không muốn PR cho quán nhưng thật_sự quá hài_lòng từ anh_chị nhân_viên ( chủ quán ) đến món ăn . Quán đầu_tư rất kỹ về mọi mặt , không_gian nhỏ ấm_cúng . Món ăn được anh bếp chuẩn_bị rất kỹ , cuốn rất chặt . Xe để ở ngoài anh / chị lấy đồ che yên lại cho lun . Nói_chung rất hài_lòng . Chắc_chắn se quay lại : )
",1
"Starbucks - một nơi khỏi cần bàn đến trong giới trẻ hiẹn nay - nổi cực_kì . Có nhiều ng cho la sang chảnh này_nọ , nhưng thật chất bỏ ra sô tiền nvay đổi lại đc một khung_cảnh đẹp , ko gina thoải_mái , riêng_tư nchuyen vz nhau và đặc biêt là đc phục_vụ vô_cùng chu_đáo thì_có gì là quá SANG_CHẢNH đâu mấy bạn ạ ! ! Thử trải nghiẹm một lần nhé ! !
",1
"Mình thường   đặt mua gà bó xôi   ở Flyfood   ăn lắm . Chất_lượng tuyệt_hảo khỏi phải chê , thịt gà dai , mềm , xôi giòn ngon . Nhân_viên giao hàng rất   đúng giờ và rất nhiệt_tình , sẵn tiện xin thêm số   điện_thoại   để lần sau gọi   đặt luôn cho tiện hehehe . Mình sẽ còn   ăn   ở   đây dài_dài !
",1
"Quán quá_sức dễ_thương luôn . Sang đây không . Ngồi yên để uống cafe được vì tay lúc_nào cũng lăm_lăm cái máy_ảnh . Chụp góc nào cũng đẹp . Style quán thay_đổi liên_tục rất lạ và luôn có những tấm hình mới không lặp lại cảnh . No . 1 in Danang_City ! !
",1
"Quán rất ấm_cúng và lại còn rất đẹp nữa . Anh chủ quán siêu dth , món nào cũng tuyệt hết , các anh_chị nhân_viên rất là thân_thiện và nhiệt_tình nữa ... Ngày nào mình cũng qua quán để ăn các món bên quán hết , ngon ơi_là ngon luôn . Mọi người tới ủng_hộ anh nhiều vào nhé
",1
"Sáng đi làm sớm , ghé ngang mua 1 hộp bánh_canh đem theo vô cty ăn , giá bình_dân và ngon nữa , rất hợp_lý và tiện , ăn hoài không ngán . Kèm theo 1 ly cafe sữa thì buổi_sáng thật tuyệt .
",1
"Hôm_nay tham_gia off Khởi_My tại Kodo cafe plus xã đàn . Rất đông nhưng đồ ra rất nhanh . Ngon . Nói_chung vui . Khởi_My ở ngoài xinh thật !
",1
"Đến đây ăn thì bị thích cách phục_vụ của chú chủ . Nhiệt_tình khi tụi mình nhờ mua bánh_mì dùm để ăn kèm , Ốc ở đây rất ngon , thấm . Hình_như giá dĩa nào cũng 55k thì_phải , dĩa lớn . Ăn ốc_hương xào dừa , chíp chíp xào , nghêu nướng mỡ hành , ốc_bươu xào , gỏi hải_sản . Thì thấy gỏi hơi chua do bỏ nhìu chanh . Ham ăn qá nên chỉ chụp đc 1 hình ốc_hương xào dừa 😂
",1
"Trường_Mầm_Non_Ngôi_Nhà_Tư_Duy   chất_lượng đào_tạo tiêu_chuẩn quốc_tế với cơ_sở vật_chất hiện_đại , đầy_đủ , đội_ngũ giáo_viên giỏi , 100% tốt_nghiệp cao_đẳng , đại_học , nhiều kinh_nghiệm chăm_sóc , giáo_dục bé ngay từ những năm đầu đời .
",1
"Cơm trưa 50k / phần rất ngon : cơm thêm , rau thêm trà đá miễn_phí
 Các loại bún ngon : bún_thang , bún_chả nem , bún cá_rô
",1
"Tụ_tập lại 1 lần rồi đăng luôn_thể 😁 😁 😁
 Quán ruột nên chỉ review là rất rất thích
 Sunway còn đang có chương_trình tích điểm quay lại rồi
 Menu được mấy anh_chị update liên_tục muốn chóng_mặt luôn , uống hoài không hết được_cái menu chà bá lửa
",1
"Quán này rất ngon và giá_cả cũng tương_đối rẻ , phục_vụ nhanh
",1
"Lâu_lâu đổi món ăn thử Bánh_Tráng_Long_An , thật_tình bị mê luôn . Tuần nào không ăn là lại thèm . Không biết tại_sao mà chỉ thích mua bánh tại đây thoi . . Mấy chị bạn nói là rẻ hơn những chổ khác , ngon hơn_nữa . Nghe bé bán bánh nói là nhập bánh thường_xuyên nên bánh luôn tươi ngon . Chưa ăn thử thì nên ăn thử để bị ghiền giống chị_em tụi tui nha
 Có 50k một bịt hà . được hút chân_không vô_cùng vệ_sinh luôn
",1
"Mình thích thiết_kế của Yakiniku , rất Nhật . Nhà_hàng nhỏ và chạy dài nên không tạo cảm_giác rộng_rãi nhưng lại đem đến một cảm_giác ấm_cúng . Mình ăn_ở tầng Hai được chia thành các phòng riêng , ngăn giữa các phòng bởi các tấm gỗ trượt , có_thể mở_rộng tạo thành phòng lớn . Do_đó nếu có đi đông cũng rất thoải_mái . Các phòng có cửa trượt , giá để giày , mắc treo quần_áo . Không_gian tạo cảm_giác thân_thuộc giống như ở nhà vậy . Các món ăn được trang_trí đẹp_mắt . Giá hơn 300k / người một_chút . Đồ_ăn rất ngon , thịt tươi và rất mềm , nướng lên mùi thơm_phức và ăn rất ngọt . Set khá phong_phú khi có thịt bò , sườn bò , thịt gà , thịt heo và sườn heo . Với đứa yêu_thích "" động_vật "" như mình thì thật_là tuyệt ; ) . Đồ khai_vị cũng làm mình rất hài_lòng , hai loại sa - lát đậm_đà ăn kèm rất hợp vị . Kim_chi tổng_hợp làm hài_lòng những thực_khách khó_tính nhất . Cuối_cùng là món cơm trộn đá giòn giòn , cay_cay , một_chút ngọt . Dù đã rất thoả_mãn với thịt nướng , mình vẫn ăn hết một bát cơm trộn cùng súp miso . Các bạn nhân_viên rất lịch_sự và chuyên_nghiệp , ra_vào gõ_cửa và luôn cười rất tươi . Nhà_hàng Yakiniku khác với những nhà_hàng Nhật khác vì nó do chính bác chủ người Nhật kinh_doanh và thiết_kế . Đây thật_sự là địa_chỉ đồ_ăn Nhật không_thể bỏ ra khỏi list các nhà_hàng Nhật .
",1
"I ' m not exaggerating ! Was here yesterday afternoon to see ( and taste ) for myself the truthfulness of their claims , and I was not disappointed !
 Ordered a small matcha cheesecake and Susan got her big blueberry . They were rich , smooth and unbelievably delicious ! No flour / starchy tastes , no cake layers , no gelatine glaze - just pure cheesecake goodness !
 Service was excellent too ! Staff_Tien was genuinely friendly and knew how to strike a conversation . And one of the 2 Aussie owners ( I guessed ) didn ' t mind chatting with us for a few minutes before receiving payment . They ' ve only opened 7 months ago and I wouldn ' t think twice going back ( with friends ) for more cheesecake tasting !
 Well-deserved rating . Highly recommended .
",1
"Lần t 2 đến quán , k gian thoáng , khá nhiud chỗ ngồi = > rất thuận tiên khi k fai book ban trước
 Món ngon nhất : Gà nướg phô_mai , pizza múc
 Món rất cay : ca_ri ( hay ragu ) gà , hic ... 1 phần qá to cho cả 4-5ng ăn vẫn đủ .
 Nước : cocktail rượu gạo dâu thi thấy bt , k hợp_khẩu vị lắm
 Điểm trừ : quán chi co duy nhát 1 cai high chair cho bé
 Khi dọn bàn đầu tien có 1 phần salaf trộn , các toping , canh lạnh . Mih kha thík salad ( dù hơi nhìu tiêu nhg sốt vẫn khá ngon miệg )
 Nhìn chug : ai ghiền phô_mai , ai khoái gà thì k nên bỏ qa quán này . Gà nướng phô_mai ướp rất ngon & thơm
",1
"~ cấp 3 học hht nên vào đi hơi bị nhìu . . cũng là nơi hẹn_hò của mình với "" ng yêu đáng nhớ ""
 ~ chú chủ quán dễ_thương , phục_vụ hơi không tốt , vị trị thuận_tiện , không_gian đẹp , giá_cả hợp_lí
",1
"Quán vừa xây chi_nhánh 2 ở khu dân_cư chánh nghĩa , khá đông về đêm không_gian độc_đáo , ở bình dương hầu_như chưa có quán mô_hình như_vậy . Lên foody thấy quảng_cáo nên đi thử cảm_giác tới quán khá thân_thiện , nhân_viên khá nhiệt_tình nhưng khách hơi đông nên đáp_ứng yêu_cầu của khách hơi chậm chút .
 Món ăn từ 70k , 80 tới 90 lẩu thì 160 so ra thì quá rẻ so với mặ bằng .
 Bia ken tươi ở đây uống khá ngon so với các quán ở sg , có_lẽ bảo_quản và chiết rót ok hơn .
 ăn 1tr đc tặng 1 thẻ giảm_giá suốt đời , like ! ! !
",1
"Quán thiết_kế đẹp , sang_trọng và rất ấm_cúng , tất_cả đồ_dùng được chủ quán chọn_lựa rất tỷ_mỉ cầu_kỳ theo phong_cách hoàng_gia quý_tộc rất đẹp_mắt .
 Điều đặc_biệt và cũng là đặc_trưng của quán đó là quán chuyên bán các loại TRÀ nhập_khẩu lạ , thơm và mùi_vị và rất khác_biệt , thức_ăn ( salad , pasta , pizza , ... . ) đậm chất Tây với đầy_đủ món và cũng rất ngon .
 Ngoài_ra quán còn là Spa massage chuyên_nghiệp đấy : D ... nói_chung là like mạnh và sẽ ghé thuờng xuyên .
",1
"Trà sữa ngon . Thơm . Béo nhưng hk ngậy . Nhân_viên nhiệt_tình . gần_gũi . Phong_cách hiện_đại . Không jan tuy hk rộng_rãi nhưng nhiều cây_xanh có cảm jác thoải_mái . Já thỳ mền xeò . Mình thích nhất_là thạch phô_mai . Mình sẽ gé wán thường_xuyên
",1
"bánh_tráng gần nhà mình rẻ mà ngon dĩa có 5k thôi đủ loại luôn ăn 4 dĩa thôi mà no luôn í
",1
"Mình đã đến đây nhiều lần . Mọi rất giống như các nhà_hàng ở Nhật . Nhân_viên phục_vụ rất nhiệt_tình và chu_đáo . Menu nhiều món và đa_dạng .
",1
"Mình đến quán vào 10h30 đêm gần đóng_cửa nhưng a chủ và a nhân_viên vẫn nhiệt_tình lắm cơ .
 Ở đây đặc_biệt nữa_là k phải phục_vụ nước_lọc kèm vs nước uống mà là nước trà xanh matcha pha loãng nhé ^ . ^ . Trà đào và matcha đều rất là ngon . Không_gian đẹp .
",1
"Quán_ăn nằm sát lề_đường có_thể nhìn xe lữa chạy qua , thức_ăn khá là ok giá mềm nữa : D   đặc_biệt có chị kia phục_vụ rất nhiệt_tình   và thân_thiện : ) ) )   Quán đông nhưng tụi mình không phải đợi quá lâu ^ ^ sẽ quay lại < 3
",1
"Mình rất ấn_tượng về quán này , sạch_sẽ , không_gian thoáng , ốp la cũng ok . có cái điểm trừ là nền nhạc hơi ồn . Buổi_sáng ăn điểm_tâm thì thích_hợp với mấy bản ballad nhẹ_nhàng hơn ( mình chỉ góp_ý thêm )   = ) ) ) . À quên , nước ép cóc ngon toẹt vời : ) ) )
",1
"Decor rất đẹp nha . Từ cổng vào cho tới nhà_vệ_sinh . Thiệt sự bước vào ko có nghĩ ở đây bán tàu hủ đâu . Tàu_hũ cũng ngon , uốnng lạ lắm . Lâu_lâu thay_đổi khẩu_vị sẽ qua đây ủng_hộ . Rất thích .
",1
"Đây là quán ruột của mình . Nên ko biết đánh_giá sao ngoài thang điểm 10 . Không_gian thoả mái , hợp với những bạn thích yên tỉnh , làm bài thì khỏi chê . Wifi mạnh lắm lun : ) )
",1
"Từ khi biết quán này thì đây là nơi gặp_mặt hẹn_hò của tụi mình . Tuy bên ngoài chưa thu_hút và nổi_bật nhưng bên trong view rất đẹp và đa_dạng phong_cách . Bên ngoài có ghế sofa và bàn_ghế gỗ độc_đáo , bên trong ngồi_bệt trẻ_trung , thoải_mái .
",1
"Nước ép tóc hát ngon 😄 flan trà xanh béo_béo thơm thơm ngọt vừa , anh NV tận_tình chu_đáo 👍
",1
"Bánh lọc ở đây phải nói là quá ngon luôn á , bánh được vắt nhỏ bằng viên bi thôi , bánh lọc trần nha , nhỏ nhưng vừa ăn , nước_mắm làm mặn mặn ngọt ngọt mê quá i lẫn . 1 dĩa 12k mà được 10 cái tính ra thì hơi mắc nhưng không ăn_không được vì ngon quá , có tóp kèm theo nữa
",1
"Quán nằm trong hẻm , nhưng dễ tìm . Không_gian qúan dễ_thương , thích_hợp cho bạn tự sứơng . Mình rất thích món Matcha_Ice_Cream , ngon mà không ngán , có_thể chọn độ béo thích_hợp . Nhân_viên dễ_thương , gĩư xe tận_tình và wifi free . Sẽ ghé dài_dài .
",1
"- Mới khai_trương nên cũng bon_chen đi uống cho_biết : ) ) Mình gọi 2 ly trà đen vị đào và trà đen vị mận có thêm trân_châu và thạch dừa . Nước trà ngon , vị thanh , cái trà đào á thì thơm mùi đào đặc_trưng lắm . Cái vị mận thì lại ngọt kiểu như mứt mận Tết hay ăn á = ) ) ) Trân_châu quán ni ngon , dai , còn mình kêu thạch dừa hình_như bỏ lộn nha đam hay răng á , ăn k có vị dừa mà kiểu sực sực như nha đam rứa á . Hôm_nay được giảm 20% nên hóa_đơn 2 ly hết 60k thôi . Sẽ quay lại và thử các mùi khác 😊
",1
"Mới ăn_ở đây hôm_qua , mình thường gọi theo set , vừa rẻ vừa ngon , cơm bát đá bò nhiều vì mình ăn cháy nên thích món cơm bát đá : D cơm cuộn trứng cũng rất ngon nhưng mìnn gọi mì udon bò mỹ thì thấy bt , ít , chỉ 3,4 miếng thịt mỏng và mấy sợi mỳ thui . Trà chanh sả rất thơm : )
",1
"Mi ̀ nh thươ ̀ ng đê ́ n đây đê ̉ uô ́ ng ca ̀ phê , không_gian râ ́ t tuyê ̣ t .
 Mo ́ n ăn cu ̃ ng râ ́ t ngon , buô ̉ i trưa co ́ buffet cơm văn pho ̀ ng , gia ́ pha ̉ i chăng ma ̀ đô ̀ ăn thi ̀ ngon .
 Cơm trưa co ́ khô ̉ qua xa ̀ o bo ̀ , ca ́ kho tô ̣ râ ́ t ngon .
 Tô ́ i thi ̀ bư ̃ a mi ̀ nh go ̣ i cuô ́ n ba ́ nh tra ́ ng ( tư ̣ cuô ́ n ) , râ ́ t mê mo ́ n na ̀ y . Rau tươi , bu ́ n tươi , ba ́ nh tra ́ ng thi ̀ bi ̀ nh thươ ̀ ng nhưng cha ̉ , thi ̣ t nươ ́ ng ăn ke ̀ m râ ́ t ngon .
 No ́ i chung đây la ̀ chô ̃ râ ́ t tuyê ̣ t
",1
"Quen_Highway 4 rồi nên đến đây thử mấy lần với gia_đình . Đồ_ăn ngon , nhân_viên không chê_trách gì . Ở đây không_gian tầng 1 rộng và thoáng vô_cùng , cả trăm người ngồi được . Vừa_rồi ăn món nướng trên đá núi_lửa rất ngon , cảm_giác tự_nhiên và tinh_khiết . Có_vẻ đồ_ăn đi vào tinh_tế nhiều hơn số_lượng nên cảm_giác chưa được no lắm , giờ vẫn thèm !
",1
"Quán dễ tìm , nhân_viên nhiệt_tình . Giá_cả hợp_lý : ) ) ) ăn no căng rún luôn . Bánh_trôi hơi cứng
",1
"Hôm_nay mới ghé quán , nói thiệt là ngon đó , sữa_chua dẻo cực_kì , ăn ngon . Sữa_chua mềm_dẻo chua thanh , ăn cùng Việt_Quất là ngon nhất quả_đất lun . Quán dễ tìm , món ăn_ở đây làm rất ngon và vệ_sinh nữa .
",1
"Hôm_nay thứ_bảy , quán đông kinh_khủng , xe ken kín cả con đường , lúc 7h30 mình tới là nguyên đường toàn xe_khách chờ vào quán_ăn gà . Hic , quán trong hẻm và khuất vậy_mà đông quá_sức . Tự hỏi gà thôi mà , làm_gì đông thấy ghê vậy ? ? ?
 Mình chờ khá lâu , phục_vụ có 4 bạn thôi mà phải phục_vụ nhiều khách , nhìn mấy bạn chạy mà thấy thương luôn , nên bàn ko được dọn mình cũng ko nỡ trách dù khá mệt vì chờ món .
 Chất_lượng món ăn rất ổn , chắc đây là lý_do quán đông . Gà mắm sả ngon và đậm_đà , muối sả lá chanh lạ và ngon . Soup nhiều , ngon . Giá 1 con gà 139k và 1 thố soup 19k là quá rẻ .
 Cũng muốn ghé ăn tiếp mà nghĩ tới cảnh chen_lấn đông_đúc thấy ớn_ớn sao đó haha . Chắc đi ăn đầu tuần chứ ko dám đi cuối tuần đâu . Ai thích không_khí quán_xá đông_đúc thì hãy đi , tui chỉ mong yên_tĩnh ăn gà .
",1
"Nhà_hàng có cafe , đồ uống tươi , ngon , lạ , không_gian đẹp , lãng_mạn về đêm . Đồ_ăn đẳng_cấp 5 sao : ) . Không_gian rất phù_hợp cho các cặp đôi , và gia_đình cần nhẹ_nhàng lãng_mạn , cuối tuần hoặc giữa tuần có ca_nhạc Acoustic . Có các phòng riêng phù_hợp các tiệc trên 10 người khá đẹp và độc_đáo . Ngoài_ra quán còn không cho_phép hút thuốc trong quán , nên rất phù_hợp các bạn đến nghỉ trưa và trao_đổi công_việc
",1
"Hay lượn_lờ quanh khu_vực Trần_Hưng_Đạo nên bao_nhiêu quán quanh đây mình đã ăn gần hết . Phát_hiện ra có quán mới khai_trương lại là đồ Nhật , mình đã ghi ngay vào list phải đi và rủ thêm con bạn tham ăn đi ccùng .   Mình đã gọi thử cơm bò gyudon và mì udon + 2 cốc trà xanh . Cơm bò gyudon ngon tuyệt_cú mèo đến_nỗi mà lần nào đến muzuchi cững phải gọi món này đầu_tiên . Mì udon cũng ngon không kém nhưng ăn_không no bằng cơm . Anh_chị ở đấy phục_vụ nhiệt_tình cực_kì , thỉnh_thoảng các anh_chị lại hỏi cơm ăn có vừa không hay mì như_thế_nào . Chất_lượng phục_vụ đúng theo tiêu_chuẩn KHÁCH_HÀNG_LÀ_THƯỢNG_ĐẾ luôn . Trong khoảng 2 tuần mình phải ăn đến 4-5 lần ở đây . Lần đầu trước khi về , anh phục_vụ cho bọn mình gần 20 cái voucher khuyến_mãi 20% để phát cho cả bạn_bè nữa . Lần sau khi đi ăn hôm gần giáng_sinh , anh Boss đến chỉ_đạo trang_trí cửa_hàng thấy 2 đứa vừa ăn xong thế_là hỏi xem đã ăn thử kem funny chưa và sau đó còn tặng cho mỗi đứa 1 cốc kem nữa chứ . Từ nhân_viên đến anh Boss đều đáng yêu như_thế ai mà không muốn quay lại .
 Quán có một điểm trừ nho_nhỏ là_hơi ít đồ uống và trà xanh Nhật hôm mình gọi hơi giống trà tươi VN ( hoặc do mình không biết thưởng trà ) . So với các quán đồ Nhật khác thì rất rẻ và chuẩn chất Nhật nhưng với học_sinh hay cháy_túi như mình thì hơi cao , tầm 2 tuần ăn 1 bữa thì được .
",1
"Đó giờ toàn xem cgv hông à 💕 Cgv thoáng mát , view cũng đẹp nữa , chất_lượng âm_thanh với hàng ghế khỏi chê 👍 🏻 Bị cái hổm đi xem 4Dx , mọi thứ đều tuyệt nhưng riêng mình , mùi thơm xịt ra là muốn ngất 😭 không chịu nổi 😢 k dám xem 4Dx nữa luôn 😂 Dù_sao rạp gần nhà nên vẫn đi xem thướng xuyên kk ❤ ️
",1
"1 con_nhỏ ít ăn như tui lần đầu quất liền 1 lúc 4 cái bánh 1 lúc . . má ơi bánh ngon dễ_sợ luôn hà .
 Lần đầu order chỉ dám mua hộp nhỏ , bik chất_lượng ntn rùi h chỉ việc order cho ng thân ăn . bánh ngon và chất lắm nha
",1
"Phải nói là ngon ! ! ! Lần đầu_tiên đến vì xem review trên foody khá tốt . . Ban_đầu xem review thì tính order gà vì nghe_đâu là gà là món số 1 ở đây . . Nhưng khi đc nhân_viên giới_thiệu món mới là BBQ_SƯỜN_NƯỚNG ... Trời_ơi ! Phải nói là cái món SƯỜN_NƯỚNG này là chỉ thua quán ỤT_ỤT thôi ... = > good . Ăn phần combo gồm gà và sườn ... No lắm và ngon lắm . Nhưng về đến nhà lại muốn ăn lại ... Huhu thèm quá : )
",1
"Thấy feedback rần_rần nên em và bạn_trai ghé thử
 Ấn_tượng ban_đầu là phải chờ hơn nửa tiếng
 May_mà mình kịp để lại sđt để book bàn
 Nhân_viên nhiệt_tình và phục_vụ nhanh_nhẹn
 Quán sạch_sẽ gọn_gàng trang_trí trang_nhã
 Zô phần chính nhé
 Mình order phần gà cay phô_mai
 Theo mình thỳ thấy ngon và đỡ ngán hơn boomdak
 Giá vừa với chất_lượng
 Nói_chung là thích lắm
",1
"Mình mua hàng sịn đó các bác ạ ❤ ️ Cái j đắp lên_mặt thì k tiếc tiền đc ! ! ! Ở đây siêu sag chảnh & nvien thì siêu chiều khách rồiii 😍 😍 😍
",1
"Ngon , Ly sữa nóng đậu_nành , thơm mùi đậu phông béo_béo . Hương_vị hòa_quyện . Thêm chút đường chút đá , thức uống bổ_dưỡng cho những cô_gái .   ^ ^ Không chất bảo_quản , nấu tại_chỗ giữ được hương_vị . Quán nẳm trong bảo_tàng Cần_Thơ , tối nào cũng đông ơi_là đông chạy vào là nhìn xe toàn xe thôi ấy . Ai cũng chờ phải uống được 1 ly sữa mới chịu . Ngoài_ra còn có gỏi khô bò nữa , món ăn nhiều bạn thích ăn lắm , ăn mà nghiền ấy . Riêng bản_thân thấy cũng ổn , có xoài , có bò trộn lại thêm đâu phộng rau .  
 Phục_vụ nhanh , giá mềm , quán không_gian ổn .
",1
"Lần đầu biết tới Goku_Raku là do đi ngang qua thấy khuyến_mãi 39k 1 tô ramen bò mà lúc đó chưa có dịp ăn . Một ngày nào đấy thèm ramen mà không muốn ăn Ajisen nữa nên quyết_định ghé thử quán này
 Quán tầng trên khá rộng và thoáng , lại khá yên_tĩnh và vắng_vẻ . Mình gọi 4 món :
 Ramen miso cay : ăn lạ_miệng , nước giống nước kimchi , cay vừa_phải
 Cơm cà_ri thịt ba_chỉ : ăn 1 phần này đủ no đến tối , cà_ri đậm vị , ăn được
 Ramen bò đặc_biệt : có nhiều thứ từ bò tới trứng , rong_biển và rau
 Ramen bò : món ngon nhất của quán , tùy cả tô 78k chỉ có 1 miếng thịt bò và 2 cọng rau nhưng rất đáng tiền . Nước_dùng đúng chất nước hầm bò đặc_trưng , thơm và béo ngậy , ăn_không ngán , rất khuyến_khích thử món này
 Nhân_viên lịch_sự nhiệt_tình , phục_vụ nhanh
",1
